step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
3317,192314,6634,0.08364606,1,1,,,,,
3318,192412,6636,0.187916864,1,1,,,,,
3319,192462,6638,0.095827204,1,1,,,,,
3320,192512,6640,0.076603939,1,1,,,,,
3321,192626,6642,0.061039101,1,1,,,,,
3322,192724,6644,0.131458918,1,1,,,,,
3323,192758,6646,0.082273239,1,1,,,,,
3324,192824,6648,0.071042632,1,1,,,,,
3325,192906,6650,0.098401995,1,1,,,,,
3326,192956,6652,0.127917063,1,1,,,,,
3327,193006,6654,0.100944065,1,1,,,,,
3328,193088,6656,0.065957443,1,1,,,,,
3329,193154,6658,0.052768168,1,1,,,,,
3330,193220,6660,0.121244442,1,1,,,,,
3331,193254,6662,0.055040638,1,1,,,,,
3332,193352,6664,0.100605807,1,1,,,,,
3333,193418,6666,0.11814437,1,1,,,,,
3334,193452,6668,0.056629907,1,1,,,,,
3335,193486,6670,0.112995372,1,1,,,,,
3336,193536,6672,0.051204637,1,1,,,,,
3337,193586,6674,0.039317604,1,1,,,,,
3338,193620,6676,0.052575919,1,1,,,,,
3339,193654,6678,0.099773112,1,1,,,,,
3340,193704,6680,0.119112244,1,1,,,,,
3341,193770,6682,0.096160143,1,1,,,,,
3342,193804,6684,0.11605964,1,1,,,,,
3343,193838,6686,0.095878183,1,1,,,,,
3344,193888,6688,0.158744787,1,1,,,,,
3345,193970,6690,0.128532768,1,1,,,,,
3346,194020,6692,0.09760906,1,1,,,,,
3347,194070,6694,0.082369277,1,1,,,,,
3348,194200,6696,0.168398077,1,1,,,,,
3349,194266,6698,0.087974336,1,1,,,,,
3350,194332,6700,0.078919515,1,1,,,,,
3351,194382,6702,0.103805799,1,1,,,,,
3352,194416,6704,0.086424372,1,1,,,,,
3353,194450,6706,0.080862115,1,1,,,,,
3354,194500,6708,0.055534191,1,1,,,,,
3355,194534,6710,0.086394108,1,1,,,,,
3356,194600,6712,0.086252025,1,1,,,,,
3357,194666,6714,0.081290106,1,1,,,,,
3358,194732,6716,0.06183327,1,1,,,,,
3359,194798,6718,0.074443312,1,1,0.134592027,1,1,,
3360,194832,6720,0.101969318,1,1,,,,,
3361,194914,6722,0.160520943,1,1,,,,,
3362,194980,6724,0.098425557,1,1,,,,,
3363,195062,6726,0.139120008,1,1,,,,,
3364,195112,6728,0.129381869,1,1,,,,,
3365,195226,6730,0.115316952,1,1,,,,,
3366,195260,6732,0.080560949,1,1,,,,,
3367,195294,6734,0.112280826,1,1,,,,,
3368,195472,6736,0.198363667,1,1,,,,,
3369,195538,6738,0.090228854,1,1,,,,,
3370,195636,6740,0.176490081,0.5,0.75,,,,,
3371,195670,6742,0.123975006,0.5,0.75,,,,,
3372,195720,6744,0.122771374,0.5,0.75,,,,,
3373,195786,6746,0.115795467,1,1,,,,,
3374,195836,6748,0.06400752,1,1,,,,,
3375,195886,6750,0.077576233,1,1,,,,,
3376,195936,6752,0.057920733,1,1,,,,,
3377,195970,6754,0.094427652,1,1,,,,,
3378,196020,6756,0.091823846,1,1,,,,,
3379,196086,6758,0.136246195,1,1,,,,,
3380,196136,6760,0.146244346,1,1,,,,,
3381,196202,6762,0.099960347,1,1,,,,,
3382,196252,6764,0.08255064,1,1,,,,,
3383,196286,6766,0.075617872,1,1,,,,,
3384,196336,6768,0.070014512,1,1,,,,,
3385,196402,6770,0.181941341,1,1,,,,,
3386,196452,6772,0.104284897,1,1,,,,,
3387,196534,6774,0.205146451,1,1,,,,,
3388,196600,6776,0.105511775,1,1,,,,,
3389,196634,6778,0.079631905,1,1,,,,,
3390,196668,6780,0.100842123,1,1,,,,,
3391,196702,6782,0.089613736,1,1,,,,,
3392,196752,6784,0.129214826,1,1,,,,,
3393,196786,6786,0.050824465,1,1,,,,,
3394,196836,6788,0.061020437,1,1,,,,,
3395,196870,6790,0.081759758,1,1,,,,,
3396,196904,6792,0.140842733,0.5,0.75,,,,,
3397,196954,6794,0.106489398,1,1,,,,,
3398,197004,6796,0.096914317,1,1,,,,,
3399,197070,6798,0.11442544,1,1,,,,,
3400,197136,6800,0.11675812,1,1,,,,,
3401,197202,6802,0.099079868,1,1,,,,,
3402,197300,6804,0.14019284,1,1,,,,,
3403,197334,6806,0.082671933,1,1,,,,,
3404,197368,6808,0.07333488,1,1,,,,,
3405,197434,6810,0.169808431,1,1,,,,,
3406,197500,6812,0.134017906,1,1,,,,,
3407,197566,6814,0.126805822,1,1,,,,,
3408,197632,6816,0.108299912,1,1,,,,,
3409,197666,6818,0.121532687,1,1,,,,,
3410,197700,6820,0.079264085,1,1,,,,,
3411,197750,6822,0.070513938,1,1,,,,,
3412,197784,6824,0.066818343,1,1,,,,,
3413,197834,6826,0.096098211,0.5,0.75,,,,,
3414,197884,6828,0.111363462,1,1,,,,,
3415,197918,6830,0.092297334,1,1,,,,,
3416,197952,6832,0.076535625,1,1,,,,,
3417,197986,6834,0.043700573,1,1,,,,,
3418,198036,6836,0.104935871,1,1,,,,,
3419,198086,6838,0.070493301,1,1,,,,,
3420,198120,6840,0.096391666,1,1,,,,,
3421,198170,6842,0.051743256,1,1,,,,,
3422,198220,6844,0.080220175,1,1,,,,,
3423,198270,6846,0.07414865,1,1,,,,,
3424,198304,6848,0.13539022,1,1,,,,,
3425,198354,6850,0.114739846,1,1,,,,,
3426,198420,6852,0.115026602,1,1,,,,,
3427,198502,6854,0.128928162,1,1,,,,,
3428,198552,6856,0.113216621,1,1,,,,,
3429,198602,6858,0.075839489,1,1,,,,,
3430,198652,6860,0.113220599,1,1,,,,,
3431,198718,6862,0.103888514,1,1,,,,,
3432,198752,6864,0.117503855,1,1,,,,,
3433,198818,6866,0.127744363,1,1,,,,,
3434,198884,6868,0.094583968,1,1,,,,,
3435,198918,6870,0.097333917,1,1,,,,,
3436,198952,6872,0.118595407,1,1,,,,,
3437,199002,6874,0.069466126,1,1,,,,,
3438,199132,6876,0.140700783,1,1,,,,,
3439,199166,6878,0.073012471,1,1,,,,,
3440,199216,6880,0.081406872,1,1,,,,,
3441,199330,6882,0.15191566,1,1,,,,,
3442,199380,6884,0.075770021,1,1,,,,,
3443,199414,6886,0.081206129,1,1,,,,,
3444,199448,6888,0.102740566,1,1,,,,,
3445,199498,6890,0.149027445,1,1,,,,,
3446,199612,6892,0.10636394,1,1,,,,,
3447,199678,6894,0.09123525,1,1,,,,,
3448,199728,6896,0.061025401,1,1,,,,,
3449,199778,6898,0.071413199,1,1,,,,,
3450,199924,6900,0.165721329,1,1,,,,,
3451,199958,6902,0.143823963,1,1,,,,,
3452,200008,6904,0.08511347,1,1,,,,,
3453,200058,6906,0.128183877,1,1,,,,,
3454,200124,6908,0.094252102,1,1,,,,,
3455,200174,6910,0.109967148,1,1,,,,,
3456,200224,6912,0.106475458,1,1,,,,,
3457,200274,6914,0.08294546,1,1,,,,,
3458,200372,6916,0.127699457,1,1,0.297633578,0.5,0.75,,
3459,200422,6918,0.104464773,1,1,,,,,
3460,200504,6920,0.080999824,1,1,,,,,
3461,200538,6922,0.088002104,1,1,,,,,
3462,200620,6924,0.098888112,1,1,,,,,
3463,200654,6926,0.09846711,1,1,,,,,
3464,200736,6928,0.139830852,1,1,,,,,
3465,200786,6930,0.093526446,1,1,,,,,
3466,200836,6932,0.077419318,1,1,,,,,
3467,200886,6934,0.086291829,1,1,,,,,
3468,200968,6936,0.142178178,1,1,,,,,
3469,201034,6938,0.1370794,1,1,,,,,
3470,201068,6940,0.08868996,1,1,,,,,
3471,201118,6942,0.150419031,1,1,,,,,
3472,201264,6944,0.14842973,1,1,,,,,
3473,201314,6946,0.13781007,1,1,,,,,
3474,201348,6948,0.073555579,1,1,,,,,
3475,201414,6950,0.129255931,1,1,,,,,
3476,201464,6952,0.106423002,1,1,,,,,
3477,201514,6954,0.075074739,1,1,,,,,
3478,201564,6956,0.121618997,1,1,,,,,
3479,201598,6958,0.070062933,1,1,,,,,
3480,201632,6960,0.091097729,1,1,,,,,
3481,201730,6962,0.127225153,1,1,,,,,
3482,201780,6964,0.127254766,1,1,,,,,
3483,201798,6966,0.147733431,1,1,,,,,
3484,201912,6968,0.138739973,1,1,,,,,
3485,201994,6970,0.121818332,1,1,,,,,
3486,202044,6972,0.149188932,1,1,,,,,
3487,202110,6974,0.072206386,1,1,,,,,
3488,202144,6976,0.119188431,1,1,,,,,
3489,202210,6978,0.062553087,1,1,,,,,
3490,202276,6980,0.097631243,1,1,,,,,
3491,202326,6982,0.122897591,1,1,,,,,
3492,202376,6984,0.09531227,1,1,,,,,
3493,202458,6986,0.149938575,1,1,,,,,
3494,202508,6988,0.075793519,1,1,,,,,
3495,202574,6990,0.120942979,1,1,,,,,
3496,202608,6992,0.136668773,1,1,,,,,
3497,202690,6994,0.136498788,1,1,,,,,
3498,202772,6996,0.14123826,1,1,,,,,
3499,202822,6998,0.114881911,1,1,,,,,
3500,202888,7000,0.166201245,1,1,,,,,
3501,202938,7002,0.084381024,1,1,,,,,
3502,203084,7004,0.105225676,1,1,,,,,
3503,203150,7006,0.082242987,1,1,,,,,
3504,203184,7008,0.134650835,1,1,,,,,
3505,203234,7010,0.080905013,1,1,,,,,
3506,203268,7012,0.0903885,1,1,,,,,
3507,203318,7014,0.089357925,1,1,,,,,
3508,203368,7016,0.109855999,1,1,,,,,
3509,203482,7018,0.142582691,1,1,,,,,
3510,203532,7020,0.095300173,1,1,,,,,
3511,203566,7022,0.112674802,1,1,,,,,
3512,203600,7024,0.087778044,1,1,,,,,
3513,203682,7026,0.150149706,1,1,,,,,
3514,203748,7028,0.097560762,1,1,,,,,
3515,203798,7030,0.152241565,1,1,,,,,
3516,203848,7032,0.081027871,1,1,,,,,
3517,203882,7034,0.084694264,1,1,,,,,
3518,203964,7036,0.108366202,1,1,,,,,
3519,203998,7038,0.125390389,1,1,,,,,
3520,204048,7040,0.172321095,1,1,,,,,
3521,204082,7042,0.082810392,1,1,,,,,
3522,204164,7044,0.141155838,1,1,,,,,
3523,204230,7046,0.182325436,1,1,,,,,
3524,204280,7048,0.070553106,0.5,0.75,,,,,
3525,204314,7050,0.065476767,1,1,,,,,
3526,204364,7052,0.123502275,1,1,,,,,
3527,204398,7054,0.076430582,1,1,,,,,
3528,204432,7056,0.051764146,1,1,,,,,
3529,204466,7058,0.059562206,1,1,,,,,
3530,204580,7060,0.128242864,1,1,,,,,
3531,204630,7062,0.052988962,1,1,,,,,
3532,204664,7064,0.110710564,1,1,,,,,
3533,204698,7066,0.100710466,1,1,,,,,
3534,204764,7068,0.113328398,1,1,,,,,
3535,204846,7070,0.113303164,1,1,,,,,
3536,204896,7072,0.065845733,1,1,,,,,
3537,204930,7074,0.154251108,1,1,,,,,
3538,204964,7076,0.166718808,1,1,,,,,
3539,204998,7078,0.141696815,1,1,,,,,
3540,205032,7080,0.100732937,1,1,,,,,
3541,205162,7082,0.195700261,1,1,,,,,
3542,205228,7084,0.096577072,1,1,,,,,
3543,205278,7086,0.129640285,1,1,,,,,
3544,205312,7088,0.115031068,1,1,,,,,
3545,205346,7090,0.120053348,1,1,,,,,
3546,205380,7092,0.108272311,1,1,,,,,
3547,205430,7094,0.083048996,1,1,,,,,
3548,205464,7096,0.07054778,1,1,,,,,
3549,205514,7098,0.110741971,1,1,,,,,
3550,205564,7100,0.123723544,1,1,,,,,
3551,205614,7102,0.078168852,1,1,,,,,
3552,205648,7104,0.077568195,1,1,,,,,
3553,205698,7106,0.105936898,1,1,,,,,
3554,205748,7108,0.131916199,1,1,,,,,
3555,205798,7110,0.078691555,1,1,,,,,
3556,205848,7112,0.139174113,1,1,0.133988521,1,1,,
3557,205898,7114,0.097408714,1,1,,,,,
3558,205948,7116,0.055832815,1,1,,,,,
3559,205998,7118,0.071350754,1,1,,,,,
3560,206048,7120,0.07077162,1,1,,,,,
3561,206130,7122,0.100908797,1,1,,,,,
3562,206180,7124,0.080820076,1,1,,,,,
3563,206214,7126,0.116191812,1,1,,,,,
3564,206264,7128,0.06790273,1,1,,,,,
3565,206298,7130,0.106850002,1,1,,,,,
3566,206348,7132,0.098256672,1,1,,,,,
3567,206398,7134,0.123751411,1,1,,,,,
3568,206448,7136,0.120782971,1,1,,,,,
3569,206562,7138,0.110347545,1,1,,,,,
3570,206676,7140,0.043390536,1,1,,,,,
3571,206726,7142,0.117136804,1,1,,,,,
3572,206824,7144,0.158923125,1,1,,,,,
3573,206938,7146,0.194832046,1,1,,,,,
3574,206988,7148,0.142378562,1,1,,,,,
3575,207038,7150,0.082558456,1,1,,,,,
3576,207072,7152,0.127088254,1,1,,,,,
3577,207138,7154,0.138556581,1,1,,,,,
3578,207204,7156,0.10463043,1,1,,,,,
3579,207302,7158,0.165792038,1,1,,,,,
3580,207336,7160,0.072847559,1,1,,,,,
3581,207434,7162,0.110737973,1,1,,,,,
3582,207516,7164,0.096989841,1,1,,,,,
3583,207582,7166,0.059202129,1,1,,,,,
3584,207632,7168,0.094032848,1,1,,,,,
3585,207698,7170,0.124141833,1,1,,,,,
3586,207796,7172,0.147614187,1,1,,,,,
3587,207862,7174,0.09628945,1,1,,,,,
3588,207912,7176,0.091620564,1,1,,,,,
3589,207978,7178,0.09766191,1,1,,,,,
3590,208028,7180,0.109751932,1,1,,,,,
3591,208078,7182,0.150952929,1,1,,,,,
3592,208128,7184,0.101124382,1,1,,,,,
3593,208194,7186,0.098341852,1,1,,,,,
3594,208244,7188,0.079216757,1,1,,,,,
3595,208294,7190,0.105744806,1,1,,,,,
3596,208344,7192,0.094820299,1,1,,,,,
3597,208378,7194,0.128886451,1,1,,,,,
3598,208444,7196,0.108026282,1,1,,,,,
3599,208494,7198,0.132866321,1,1,,,,,
3600,208544,7200,0.132537883,1,1,,,,,
3601,208610,7202,0.112606227,1,1,,,,,
3602,208644,7204,0.114091874,1,1,,,,,
3603,208694,7206,0.113542801,1,1,,,,,
3604,208760,7208,0.103479134,1,1,,,,,
3605,208810,7210,0.12679091,1,1,,,,,
3606,208860,7212,0.113904841,1,1,,,,,
3607,208958,7214,0.093408821,1,1,,,,,
3608,209056,7216,0.083992617,1,1,,,,,
3609,209090,7218,0.127287466,1,1,,,,,
3610,209172,7220,0.182239137,1,1,,,,,
3611,209270,7222,0.096774376,1,1,,,,,
3612,209320,7224,0.080916271,1,1,,,,,
3613,209466,7226,0.132960238,0.5,0.75,,,,,
3614,209500,7228,0.120995537,1,1,,,,,
3615,209534,7230,0.135447462,1,1,,,,,
3616,209600,7232,0.106323335,1,1,,,,,
3617,209650,7234,0.138862953,1,1,,,,,
3618,209716,7236,0.088844825,1,1,,,,,
3619,209846,7238,0.120854765,1,1,,,,,
3620,209880,7240,0.124233576,1,1,,,,,
3621,209962,7242,0.131046825,1,1,,,,,
3622,210028,7244,0.096145223,1,1,,,,,
3623,210110,7246,0.120239825,1,1,,,,,
3624,210208,7248,0.055660854,1,1,,,,,
3625,210338,7250,0.13616893,1,1,,,,,
3626,210420,7252,0.108136994,1,1,,,,,
3627,210454,7254,0.06358882,1,1,,,,,
3628,210536,7256,0.097969259,1,1,,,,,
3629,210570,7258,0.077169973,1,1,,,,,
3630,210636,7260,0.063944805,1,1,,,,,
3631,210686,7262,0.091298713,1,1,,,,,
3632,210720,7264,0.142197587,1,1,,,,,
3633,210754,7266,0.111754937,1,1,,,,,
3634,210804,7268,0.076605284,1,1,,,,,
3635,210838,7270,0.114163411,1,1,,,,,
3636,210888,7272,0.146799249,1,1,,,,,
3637,210922,7274,0.051556594,1,1,,,,,
3638,210988,7276,0.130096648,1,1,,,,,
3639,211054,7278,0.100256525,1,1,,,,,
3640,211168,7280,0.119708372,1,1,,,,,
3641,211202,7282,0.085517433,1,1,,,,,
3642,211252,7284,0.108292096,1,1,,,,,
3643,211286,7286,0.112977894,1,1,,,,,
3644,211320,7288,0.036417805,1,1,,,,,
3645,211354,7290,0.083496572,1,1,,,,,
3646,211452,7292,0.142964981,1,1,0.185453977,1,1,,
3647,211502,7294,0.106319002,1,1,,,,,
3648,211600,7296,0.119217935,1,1,,,,,
3649,211650,7298,0.195413262,1,1,,,,,
3650,211716,7300,0.102293802,1,1,,,,,
3651,211782,7302,0.106167365,1,1,,,,,
3652,211832,7304,0.119721371,1,1,,,,,
3653,211882,7306,0.090221245,1,1,,,,,
3654,211916,7308,0.06268132,1,1,,,,,
3655,211966,7310,0.098209538,1,1,,,,,
3656,212000,7312,0.148198101,1,1,,,,,
3657,212034,7314,0.050277066,1,1,,,,,
3658,212084,7316,0.083752342,1,1,,,,,
3659,212150,7318,0.107452506,1,1,,,,,
3660,212200,7320,0.134220277,1,1,,,,,
3661,212234,7322,0.118217631,1,1,,,,,
3662,212268,7324,0.148628192,1,1,,,,,
3663,212334,7326,0.178150867,0.5,0.75,,,,,
3664,212384,7328,0.098301979,1,1,,,,,
3665,212434,7330,0.129420481,1,1,,,,,
3666,212500,7332,0.077200269,1,1,,,,,
3667,212534,7334,0.102883086,1,1,,,,,
3668,212568,7336,0.138167454,1,1,,,,,
3669,212602,7338,0.05783826,1,1,,,,,
3670,212636,7340,0.099426359,1,1,,,,,
3671,212718,7342,0.12907812,1,1,,,,,
3672,212752,7344,0.066891098,1,1,,,,,
3673,212818,7346,0.077716556,1,1,,,,,
3674,212900,7348,0.106384107,1,1,,,,,
3675,212950,7350,0.09090166,1,1,,,,,
3676,213064,7352,0.133934898,1,1,,,,,
3677,213114,7354,0.064393795,1,1,,,,,
3678,213180,7356,0.10170907,0.5,0.75,,,,,
3679,213230,7358,0.080419703,1,1,,,,,
3680,213280,7360,0.114967263,0.5,0.75,,,,,
3681,213330,7362,0.071997872,1,1,,,,,
3682,213380,7364,0.077892698,1,1,,,,,
3683,213414,7366,0.03664656,1,1,,,,,
3684,213464,7368,0.128137331,1,1,,,,,
3685,213498,7370,0.083484465,1,1,,,,,
3686,213548,7372,0.036666917,1,1,,,,,
3687,213614,7374,0.111496139,1,1,,,,,
3688,213648,7376,0.134667009,1,1,,,,,
3689,213698,7378,0.116725792,1,1,,,,,
3690,213748,7380,0.101770303,1,1,,,,,
3691,213814,7382,0.09632531,1,1,,,,,
3692,213848,7384,0.050823268,1,1,,,,,
3693,213898,7386,0.069865592,1,1,,,,,
3694,213932,7388,0.123965317,1,1,,,,,
3695,213998,7390,0.126092157,1,1,,,,,
3696,214304,7392,0.193366478,1,1,,,,,
3697,214402,7394,0.170250089,1,1,,,,,
3698,214452,7396,0.151266958,1,1,,,,,
3699,214502,7398,0.097706878,0.5,0.75,,,,,
3700,214552,7400,0.049108999,1,1,,,,,
3701,214602,7402,0.085851091,1,1,,,,,
3702,214652,7404,0.068032523,1,1,,,,,
3703,214734,7406,0.110280844,1,1,,,,,
3704,214800,7408,0.118304026,1,1,,,,,
3705,214834,7410,0.101507006,1,1,,,,,
3706,214916,7412,0.171406192,1,1,,,,,
3707,214950,7414,0.099252727,1,1,,,,,
3708,215000,7416,0.101824944,1,1,,,,,
3709,215034,7418,0.072066209,0.5,0.75,,,,,
3710,215132,7420,0.144451658,1,1,,,,,
3711,215166,7422,0.086959893,1,1,,,,,
3712,215200,7424,0.116797391,1,1,,,,,
3713,215250,7426,0.105626696,1,1,,,,,
3714,215316,7428,0.108012942,1,1,,,,,
3715,215382,7430,0.086410391,1,1,,,,,
3716,215512,7432,0.190790965,1,1,,,,,
3717,215562,7434,0.078256613,1,1,,,,,
3718,215612,7436,0.146276531,0.5,0.75,,,,,
3719,215886,7438,0.226852124,1,1,,,,,
3720,215936,7440,0.068332192,1,1,,,,,
3721,215986,7442,0.122428391,1,1,,,,,
3722,216036,7444,0.068827875,1,1,,,,,
3723,216086,7446,0.080890185,1,1,,,,,
3724,216120,7448,0.159635246,0.5,0.75,,,,,
3725,216170,7450,0.129533732,1,1,,,,,
3726,216220,7452,0.102877996,1,1,,,,,
3727,216350,7454,0.131763475,1,1,,,,,
3728,216400,7456,0.073103282,1,1,,,,,
3729,216434,7458,0.142895402,1,1,,,,,
3730,216500,7460,0.122151915,1,1,,,,,
3731,216598,7462,0.097493795,1,1,,,,,
3732,216648,7464,0.122807859,1,1,,,,,
3733,216682,7466,0.05121008,1,1,,,,,
3734,216748,7468,0.116533364,1,1,,,,,
3735,216782,7470,0.11920786,1,1,,,,,
3736,216832,7472,0.09778324,1,1,,,,,
3737,216882,7474,0.063631536,1,1,,,,,
3738,216948,7476,0.145455386,1,1,,,,,
3739,216982,7478,0.075256374,1,1,,,,,
3740,217016,7480,0.091495819,1,1,,,,,
3741,217050,7482,0.117292797,1,1,,,,,
3742,217100,7484,0.11800725,1,1,0.348860669,0,0.5,,
3743,217134,7486,0.140865981,1,1,,,,,
3744,217248,7488,0.143945859,1,1,,,,,
3745,217314,7490,0.048078175,1,1,,,,,
3746,217380,7492,0.073583629,1,1,,,,,
3747,217430,7494,0.141416657,1,1,,,,,
3748,217512,7496,0.095071273,1,1,,,,,
3749,217546,7498,0.089458665,1,1,,,,,
3750,217580,7500,0.051313171,1,1,,,,,
3751,217630,7502,0.133200303,1,1,,,,,
3752,217696,7504,0.064338965,1,1,,,,,
3753,217762,7506,0.077327813,1,1,,,,,
3754,217828,7508,0.113830205,1,1,,,,,
3755,218070,7510,0.183395542,1,1,,,,,
3756,218136,7512,0.118957133,1,1,,,,,
3757,218186,7514,0.075948973,1,1,,,,,
3758,218252,7516,0.100326052,1,1,,,,,
3759,218302,7518,0.118523996,1,1,,,,,
3760,218336,7520,0.096387975,1,1,,,,,
3761,218370,7522,0.095111849,1,1,,,,,
3762,218436,7524,0.110500699,1,1,,,,,
3763,218486,7526,0.152686492,1,1,,,,,
3764,218568,7528,0.113315521,1,1,,,,,
3765,218602,7530,0.075791164,1,1,,,,,
3766,218636,7532,0.103660351,1,1,,,,,
3767,218670,7534,0.094544213,1,1,,,,,
3768,218720,7536,0.104267856,1,1,,,,,
3769,218770,7538,0.124101098,1,1,,,,,
3770,218804,7540,0.086384276,1,1,,,,,
3771,218854,7542,0.127394748,1,1,,,,,
3772,218904,7544,0.106246155,1,1,,,,,
3773,218954,7546,0.089539749,1,1,,,,,
3774,218988,7548,0.148883652,1,1,,,,,
3775,219022,7550,0.120149724,1,1,,,,,
3776,219072,7552,0.073462643,1,1,,,,,
3777,219106,7554,0.073545368,1,1,,,,,
3778,219188,7556,0.097898631,1,1,,,,,
3779,219238,7558,0.200818852,1,1,,,,,
3780,219272,7560,0.068553329,1,1,,,,,
3781,219370,7562,0.130615867,1,1,,,,,
3782,219404,7564,0.101646577,1,1,,,,,
3783,219438,7566,0.055368014,1,1,,,,,
3784,219520,7568,0.096851942,1,1,,,,,
3785,219554,7570,0.091857575,1,1,,,,,
3786,219620,7572,0.081185238,1,1,,,,,
3787,219686,7574,0.163710881,1,1,,,,,
3788,219736,7576,0.108396393,1,1,,,,,
3789,219786,7578,0.087663521,1,1,,,,,
3790,219852,7580,0.075029123,1,1,,,,,
3791,219886,7582,0.071327698,1,1,,,,,
3792,219984,7584,0.077989196,1,1,,,,,
3793,220018,7586,0.045075972,1,1,,,,,
3794,220052,7588,0.097942952,1,1,,,,,
3795,220102,7590,0.078512415,1,1,,,,,
3796,220136,7592,0.079204389,1,1,,,,,
3797,220202,7594,0.16158643,1,1,,,,,
3798,220236,7596,0.06525109,1,1,,,,,
3799,220302,7598,0.126477248,1,1,,,,,
3800,220352,7600,0.087072542,1,1,,,,,
3801,220418,7602,0.141975331,1,1,,,,,
3802,220468,7604,0.118551541,1,1,,,,,
3803,220518,7606,0.137179074,1,1,,,,,
3804,220584,7608,0.081804907,1,1,,,,,
3805,220634,7610,0.11039275,1,1,,,,,
3806,220684,7612,0.135144615,1,1,,,,,
3807,220734,7614,0.130567731,1,1,,,,,
3808,220800,7616,0.069092488,1,1,,,,,
3809,220850,7618,0.183430289,1,1,,,,,
3810,220900,7620,0.081508667,1,1,,,,,
3811,220950,7622,0.109935292,1,1,,,,,
3812,221032,7624,0.086778676,1,1,,,,,
3813,221082,7626,0.138075792,1,1,,,,,
3814,221116,7628,0.085367923,1,1,,,,,
3815,221198,7630,0.136413362,1,1,,,,,
3816,221264,7632,0.110801184,1,1,,,,,
3817,221298,7634,0.120162611,1,1,,,,,
3818,221348,7636,0.086997709,1,1,,,,,
3819,221382,7638,0.07871889,1,1,,,,,
3820,221416,7640,0.031293785,1,1,,,,,
3821,221466,7642,0.125062842,1,1,,,,0.668737054,0.658806019
